1556207894.400675 GLOBAL_POSITION_INT {time_boot_ms : 23299655, lat : 535063803, lon : 492227708, alt : 52060, relative_alt : -1375, vx : -45, vy : 0, vz : 0, hdg : 15450}
1556207902.397962 GLOBAL_POSITION_INT {time_boot_ms : 23307655, lat : 535063486, lon : 492227699, alt : 52100, relative_alt : -1333, vx : -42, vy : 0, vz : -1, hdg : 15618}
1556207909.397655 GLOBAL_POSITION_INT {time_boot_ms : 23314655, lat : 535063207, lon : 492227677, alt : 52000, relative_alt : -1435, vx : -32, vy : -3, vz : 0, hdg : 15666}
1556207917.406847 GLOBAL_POSITION_INT {time_boot_ms : 23322655, lat : 535063054, lon : 492227674, alt : 52350, relative_alt : -1080, vx : -12, vy : 1, vz : -2, hdg : 15022}
1556207925.395747 GLOBAL_POSITION_INT {time_boot_ms : 23330655, lat : 535062991, lon : 492227682, alt : 52500, relative_alt : -930, vx : -6, vy : 1, vz : 0, hdg : 14539}
1556207933.396551 GLOBAL_POSITION_INT {time_boot_ms : 23338655, lat : 535062810, lon : 492227722, alt : 52020, relative_alt : -1413, vx : -48, vy : 0, vz : 0, hdg : 15321}
1556207940.395807 GLOBAL_POSITION_INT {time_boot_ms : 23345655, lat : 535062511, lon : 492227712, alt : 50500, relative_alt : -2939, vx : -44, vy : -2, vz : 7, hdg : 15855}
1556207948.394407 GLOBAL_POSITION_INT {time_boot_ms : 23353655, lat : 535062189, lon : 492227663, alt : 51570, relative_alt : -1867, vx : -41, vy : -2, vz : -7, hdg : 16196}
1556207956.3938 GLOBAL_POSITION_INT {time_boot_ms : 23361655, lat : 535061886, lon : 492227599, alt : 51790, relative_alt : -1646, vx : -44, vy : -4, vz : -1, hdg : 16395}
1556207963.392752 GLOBAL_POSITION_INT {time_boot_ms : 23368655, lat : 535061632, lon : 492227534, alt : 51740, relative_alt : -1692, vx : -40, vy : -3, vz : -2, hdg : 16320}
1556207971.390632 GLOBAL_POSITION_INT {time_boot_ms : 23376655, lat : 535061318, lon : 492227468, alt : 51840, relative_alt : -1595, vx : -44, vy : -4, vz : 0, hdg : 16013}
1556207979.39069 GLOBAL_POSITION_INT {time_boot_ms : 23384655, lat : 535061004, lon : 492227429, alt : 51890, relative_alt : -1545, vx : -42, vy : -1, vz : 0, hdg : 15695}
1556207987.390648 GLOBAL_POSITION_INT {time_boot_ms : 23392655, lat : 535060670, lon : 492227413, alt : 51920, relative_alt : -1511, vx : -43, vy : 0, vz : -1, hdg : 15508}
1556207994.39014 GLOBAL_POSITION_INT {time_boot_ms : 23399655, lat : 535060380, lon : 492227407, alt : 52000, relative_alt : -1439, vx : -43, vy : 0, vz : -1, hdg : 15516}
1556208002.38801 GLOBAL_POSITION_INT {time_boot_ms : 23407655, lat : 535060055, lon : 492227390, alt : 52390, relative_alt : -1042, vx : -43, vy : 0, vz : -2, hdg : 15533}
1556208010.388547 GLOBAL_POSITION_INT {time_boot_ms : 23415655, lat : 535059736, lon : 492227378, alt : 52120, relative_alt : -1314, vx : -43, vy : 0, vz : 3, hdg : 15595}
1556208018.387316 GLOBAL_POSITION_INT {time_boot_ms : 23423655, lat : 535059420, lon : 492227354, alt : 50650, relative_alt : -2783, vx : -42, vy : -1, vz : 0, hdg : 15660}
1556208025.386273 GLOBAL_POSITION_INT {time_boot_ms : 23430655, lat : 535059132, lon : 492227324, alt : 51640, relative_alt : -1796, vx : -45, vy : -1, vz : -7, hdg : 15626}
1556208033.385564 GLOBAL_POSITION_INT {time_boot_ms : 23438655, lat : 535058813, lon : 492227291, alt : 51800, relative_alt : -1632, vx : -43, vy : -1, vz : -2, hdg : 15652}
1556208041.384609 GLOBAL_POSITION_INT {time_boot_ms : 23446655, lat : 535058606, lon : 492227279, alt : 51820, relative_alt : -1617, vx : -17, vy : 2, vz : -2, hdg : 14970}
1556208049.382699 GLOBAL_POSITION_INT {time_boot_ms : 23454655, lat : 535058543, lon : 492227308, alt : 51870, relative_alt : -1563, vx : -4, vy : 2, vz : 0, hdg : 14175}
1556208056.38232 GLOBAL_POSITION_INT {time_boot_ms : 23461655, lat : 535058487, lon : 492227351, alt : 51780, relative_alt : -1654, vx : -31, vy : 12, vz : 0, hdg : 14229}
1556208064.380035 GLOBAL_POSITION_INT {time_boot_ms : 23469655, lat : 535058167, lon : 492227407, alt : 52150, relative_alt : -1280, vx : -50, vy : -1, vz : -3, hdg : 15497}
1556208072.380212 GLOBAL_POSITION_INT {time_boot_ms : 23477655, lat : 535057846, lon : 492227374, alt : 52190, relative_alt : -1248, vx : -38, vy : -1, vz : 0, hdg : 16204}
1556208079.380072 GLOBAL_POSITION_INT {time_boot_ms : 23484655, lat : 535057575, lon : 492227312, alt : 50410, relative_alt : -3028, vx : -41, vy : -4, vz : 11, hdg : 16513}
1556208087.380275 GLOBAL_POSITION_INT {time_boot_ms : 23492655, lat : 535057275, lon : 492227219, alt : 51470, relative_alt : -1966, vx : -44, vy : -6, vz : -7, hdg : 16445}
1556208095.379448 GLOBAL_POSITION_INT {time_boot_ms : 23500655, lat : 535056961, lon : 492227140, alt : 51620, relative_alt : -1811, vx : -40, vy : -3, vz : -3, hdg : 16131}
1556208103.387428 GLOBAL_POSITION_INT {time_boot_ms : 23508655, lat : 535056648, lon : 492227094, alt : 51710, relative_alt : -1726, vx : -45, vy : -4, vz : -3, hdg : 15841}
1556208110.376741 GLOBAL_POSITION_INT {time_boot_ms : 23515655, lat : 535056356, lon : 492227084, alt : 51720, relative_alt : -1711, vx : -42, vy : 0, vz : -1, hdg : 15678}
1556208118.37624 GLOBAL_POSITION_INT {time_boot_ms : 23523655, lat : 535056026, lon : 492227078, alt : 51740, relative_alt : -1699, vx : -42, vy : 0, vz : 0, hdg : 15667}
1556208126.374668 GLOBAL_POSITION_INT {time_boot_ms : 23531655, lat : 535055698, lon : 492227059, alt : 51790, relative_alt : -1649, vx : -45, vy : -1, vz : -3, hdg : 15640}
1556208134.373736 GLOBAL_POSITION_INT {time_boot_ms : 23539655, lat : 535055376, lon : 492227033, alt : 52190, relative_alt : -1240, vx : -44, vy : -1, vz : -3, hdg : 15651}
1556208141.373672 GLOBAL_POSITION_INT {time_boot_ms : 23546655, lat : 535055090, lon : 492227002, alt : 52040, relative_alt : -1396, vx : -45, vy : -2, vz : 0, hdg : 15633}
1556208149.372937 GLOBAL_POSITION_INT {time_boot_ms : 23554655, lat : 535054771, lon : 492226975, alt : 50510, relative_alt : -2925, vx : -46, vy : -2, vz : 4, hdg : 15645}
1556208157.371642 GLOBAL_POSITION_INT {time_boot_ms : 23562655, lat : 535054448, lon : 492226947, alt : 51440, relative_alt : -1998, vx : -45, vy : -2, vz : -1, hdg : 15621}
1556208165.370203 GLOBAL_POSITION_INT {time_boot_ms : 23570655, lat : 535054185, lon : 492226929, alt : 51570, relative_alt : -1861, vx : -18, vy : 1, vz : 4, hdg : 15388}
1556208172.369679 GLOBAL_POSITION_INT {time_boot_ms : 23577655, lat : 535054087, lon : 492226943, alt : 51700, relative_alt : -1734, vx : -16, vy : 0, vz : 0, hdg : 14299}
1556208180.369644 GLOBAL_POSITION_INT {time_boot_ms : 23585655, lat : 535054057, lon : 492226983, alt : 51830, relative_alt : -1600, vx : 0, vy : 4, vz : 0, hdg : 13284}
1556208188.369458 GLOBAL_POSITION_INT {time_boot_ms : 23593655, lat : 535053842, lon : 492227105, alt : 51640, relative_alt : -1799, vx : -48, vy : 6, vz : 1, hdg : 14792}
1556208195.367215 GLOBAL_POSITION_INT {time_boot_ms : 23600655, lat : 535053558, lon : 492227132, alt : 52060, relative_alt : -1376, vx : -40, vy : 0, vz : -5, hdg : 15975}
1556208203.365848 GLOBAL_POSITION_INT {time_boot_ms : 23608655, lat : 535053247, lon : 492227052, alt : 52300, relative_alt : -1135, vx : -44, vy : -9, vz : -4, hdg : 16768}
1556208211.366431 GLOBAL_POSITION_INT {time_boot_ms : 23616655, lat : 535052941, lon : 492226936, alt : 51840, relative_alt : -1591, vx : -39, vy : -6, vz : 0, hdg : 16887}
1556208219.364392 GLOBAL_POSITION_INT {time_boot_ms : 23624655, lat : 535052621, lon : 492226820, alt : 50370, relative_alt : -3067, vx : -43, vy : -6, vz : 4, hdg : 16516}
1556208226.364784 GLOBAL_POSITION_INT {time_boot_ms : 23631655, lat : 535052344, lon : 492226762, alt : 51310, relative_alt : -2128, vx : -47, vy : -7, vz : -8, hdg : 16181}
1556208234.361651 GLOBAL_POSITION_INT {time_boot_ms : 23639655, lat : 535052040, lon : 492226736, alt : 51590, relative_alt : -1842, vx : -42, vy : 0, vz : -3, hdg : 15868}
1556208242.363324 GLOBAL_POSITION_INT {time_boot_ms : 23647655, lat : 535051721, lon : 492226723, alt : 51530, relative_alt : -1901, vx : -43, vy : 0, vz : -2, hdg : 15669}
1556208250.362311 GLOBAL_POSITION_INT {time_boot_ms : 23655655, lat : 535051401, lon : 492226720, alt : 51790, relative_alt : -1647, vx : -45, vy : 0, vz : -6, hdg : 15630}
1556208257.373622 GLOBAL_POSITION_INT {time_boot_ms : 23662655, lat : 535051125, lon : 492226712, alt : 51800, relative_alt : -1630, vx : -40, vy : 0, vz : -1, hdg : 15725}
1556208265.36177 GLOBAL_POSITION_INT {time_boot_ms : 23670655, lat : 535050802, lon : 492226696, alt : 51730, relative_alt : -1703, vx : -46, vy : -2, vz : 0, hdg : 15793}
1556208273.360579 GLOBAL_POSITION_INT {time_boot_ms : 23678656, lat : 535050503, lon : 492226674, alt : 51950, relative_alt : -1483, vx : -45, vy : -2, vz : -1, hdg : 15871}
1556208281.359728 GLOBAL_POSITION_INT {time_boot_ms : 23686656, lat : 535050192, lon : 492226635, alt : 52220, relative_alt : -1213, vx : -43, vy : -2, vz : 0, hdg : 15847}
1556208288.363693 GLOBAL_POSITION_INT {time_boot_ms : 23693656, lat : 535049918, lon : 492226612, alt : 51720, relative_alt : -1713, vx : -43, vy : -2, vz : 2, hdg : 15890}
1556208296.360625 GLOBAL_POSITION_INT {time_boot_ms : 23701656, lat : 535049687, lon : 492226591, alt : 50360, relative_alt : -3076, vx : -20, vy : 0, vz : 5, hdg : 15686}
1556208304.369819 GLOBAL_POSITION_INT {time_boot_ms : 23709656, lat : 535049580, lon : 492226607, alt : 51410, relative_alt : -2027, vx : -11, vy : 0, vz : -6, hdg : 14922}
1556208311.357361 GLOBAL_POSITION_INT {time_boot_ms : 23716656, lat : 535049527, lon : 492226630, alt : 51470, relative_alt : -1964, vx : -5, vy : 2, vz : -1, hdg : 14429}
1556208319.356295 GLOBAL_POSITION_INT {time_boot_ms : 23724657, lat : 535049263, lon : 492226683, alt : 51620, relative_alt : -1819, vx : -45, vy : 2, vz : -1, hdg : 15549}
1556208327.357604 GLOBAL_POSITION_INT {time_boot_ms : 23732656, lat : 535048944, lon : 492226674, alt : 51730, relative_alt : -1709, vx : -41, vy : -2, vz : -2, hdg : 16212}
1556208335.35472 GLOBAL_POSITION_INT {time_boot_ms : 23740656, lat : 535048654, lon : 492226617, alt : 51730, relative_alt : -1701, vx : -40, vy : -5, vz : -4, hdg : 16545}
1556208342.354765 GLOBAL_POSITION_INT {time_boot_ms : 23747656, lat : 535048379, lon : 492226550, alt : 51700, relative_alt : -1735, vx : -43, vy : -6, vz : 2, hdg : 16532}
1556208350.352838 GLOBAL_POSITION_INT {time_boot_ms : 23755656, lat : 535048080, lon : 492226485, alt : 51890, relative_alt : -1543, vx : -44, vy : -6, vz : 0, hdg : 16427}
1556208358.353313 GLOBAL_POSITION_INT {time_boot_ms : 23763657, lat : 535047770, lon : 492226433, alt : 52240, relative_alt : -1197, vx : -43, vy : -3, vz : -1, hdg : 16250}
1556208366.350867 GLOBAL_POSITION_INT {time_boot_ms : 23771656, lat : 535047462, lon : 492226393, alt : 51690, relative_alt : -1744, vx : -42, vy : -2, vz : 1, hdg : 16066}
1556208373.351467 GLOBAL_POSITION_INT {time_boot_ms : 23778656, lat : 535047194, lon : 492226367, alt : 50270, relative_alt : -3163, vx : -43, vy : -1, vz : 3, hdg : 15924}
1556208381.351508 GLOBAL_POSITION_INT {time_boot_ms : 23786656, lat : 535046886, lon : 492226345, alt : 51410, relative_alt : -2021, vx : -42, vy : -1, vz : -5, hdg : 15771}
1556208389.350396 GLOBAL_POSITION_INT {time_boot_ms : 23794656, lat : 535046575, lon : 492226330, alt : 51620, relative_alt : -1814, vx : -42, vy : 0, vz : -2, hdg : 15741}
1556208397.358121 GLOBAL_POSITION_INT {time_boot_ms : 23802657, lat : 535046263, lon : 492226313, alt : 51650, relative_alt : -1780, vx : -43, vy : -1, vz : 0, hdg : 15794}
1556208404.347073 GLOBAL_POSITION_INT {time_boot_ms : 23809656, lat : 535045979, lon : 492226277, alt : 51680, relative_alt : -1752, vx : -41, vy : -1, vz : 0, hdg : 15704}
1556208412.348147 GLOBAL_POSITION_INT {time_boot_ms : 23817656, lat : 535045669, lon : 492226263, alt : 51800, relative_alt : -1635, vx : -43, vy : -1, vz : 0, hdg : 15712}
1556208420.350275 GLOBAL_POSITION_INT {time_boot_ms : 23825656, lat : 535045349, lon : 492226240, alt : 51740, relative_alt : -1699, vx : -43, vy : -2, vz : 0, hdg : 15781}
1556208427.345141 GLOBAL_POSITION_INT {time_boot_ms : 23832656, lat : 535045169, lon : 492226233, alt : 52050, relative_alt : -1387, vx : -18, vy : 0, vz : -1, hdg : 15325}
1556208435.348429 GLOBAL_POSITION_INT {time_boot_ms : 23840656, lat : 535045086, lon : 492226271, alt : 52160, relative_alt : -1273, vx : -8, vy : 2, vz : 0, hdg : 14257}
1556208443.344379 GLOBAL_POSITION_INT {time_boot_ms : 23848656, lat : 535045038, lon : 492226344, alt : 50490, relative_alt : -2947, vx : -27, vy : 16, vz : 2, hdg : 13831}
1556208451.357302 GLOBAL_POSITION_INT {time_boot_ms : 23856656, lat : 535044728, lon : 492226432, alt : 51440, relative_alt : -1994, vx : -46, vy : 0, vz : -5, hdg : 15629}
1556208458.34176 GLOBAL_POSITION_INT {time_boot_ms : 23863656, lat : 535044458, lon : 492226404, alt : 51790, relative_alt : -1646, vx : -42, vy : -3, vz : -5, hdg : 16454}
1556208466.342294 GLOBAL_POSITION_INT {time_boot_ms : 23871656, lat : 535044149, lon : 492226314, alt : 51660, relative_alt : -1777, vx : -43, vy : -8, vz : 1, hdg : 16893}
1556208474.341914 GLOBAL_POSITION_INT {time_boot_ms : 23879656, lat : 535043848, lon : 492226219, alt : 51800, relative_alt : -1630, vx : -40, vy : -6, vz : 0, hdg : 16938}
1556208482.339257 GLOBAL_POSITION_INT {time_boot_ms : 23887655, lat : 535043544, lon : 492226122, alt : 51860, relative_alt : -1570, vx : -43, vy : -7, vz : -2, hdg : 16588}
1556208489.33851 GLOBAL_POSITION_INT {time_boot_ms : 23894655, lat : 535043281, lon : 492226076, alt : 52080, relative_alt : -1357, vx : -43, vy : -4, vz : -2, hdg : 16355}
1556208497.338878 GLOBAL_POSITION_INT {time_boot_ms : 23902656, lat : 535042984, lon : 492226041, alt : 52150, relative_alt : -1286, vx : -43, vy : -3, vz : 1, hdg : 16120}
1556208505.336661 GLOBAL_POSITION_INT {time_boot_ms : 23910655, lat : 535042674, lon : 492226015, alt : 51280, relative_alt : -2150, vx : -42, vy : 0, vz : 8, hdg : 15861}
1556208513.334552 GLOBAL_POSITION_INT {time_boot_ms : 23918655, lat : 535042358, lon : 492225991, alt : 50820, relative_alt : -2615, vx : -44, vy : -1, vz : -3, hdg : 15811}
1556208520.334318 GLOBAL_POSITION_INT {time_boot_ms : 23925656, lat : 535042076, lon : 492225967, alt : 51420, relative_alt : -2010, vx : -42, vy : 0, vz : -6, hdg : 15739}
1556208528.344954 GLOBAL_POSITION_INT {time_boot_ms : 23933656, lat : 535041769, lon : 492225960, alt : 51350, relative_alt : -2080, vx : -42, vy : 0, vz : 1, hdg : 15823}
1556208536.337813 GLOBAL_POSITION_INT {time_boot_ms : 23941656, lat : 535041464, lon : 492225944, alt : 51600, relative_alt : -1835, vx : -45, vy : -2, vz : 0, hdg : 15931}
1556208543.332399 GLOBAL_POSITION_INT {time_boot_ms : 23948656, lat : 535041200, lon : 492225923, alt : 51730, relative_alt : -1705, vx : -38, vy : -3, vz : -2, hdg : 16016}
1556208551.331645 GLOBAL_POSITION_INT {time_boot_ms : 23956656, lat : 535041037, lon : 492225923, alt : 51620, relative_alt : -1811, vx : -13, vy : 4, vz : 1, hdg : 15341}
1556208559.330116 GLOBAL_POSITION_INT {time_boot_ms : 23964656, lat : 535040962, lon : 492225960, alt : 51920, relative_alt : -1510, vx : -5, vy : 5, vz : -3, hdg : 14559}
1556208567.32934 GLOBAL_POSITION_INT {time_boot_ms : 23972656, lat : 535040835, lon : 492226028, alt : 52260, relative_alt : -1171, vx : -43, vy : 6, vz : -2, hdg : 15495}
1556208574.342221 GLOBAL_POSITION_INT {time_boot_ms : 23979656, lat : 535040574, lon : 492225891, alt : 51600, relative_alt : -1834, vx : -36, vy : -23, vz : 6, hdg : 19246}
1556208582.327893 GLOBAL_POSITION_INT {time_boot_ms : 23987656, lat : 535040406, lon : 492225519, alt : 50020, relative_alt : -3418, vx : -15, vy : -38, vz : 9, hdg : 22785}
1556208590.326622 GLOBAL_POSITION_INT {time_boot_ms : 23995656, lat : 535040463, lon : 492225053, alt : 51170, relative_alt : -2266, vx : 15, vy : -44, vz : -6, hdg : 26325}
1556208598.327631 GLOBAL_POSITION_INT {time_boot_ms : 24003656, lat : 535040715, lon : 492224671, alt : 51350, relative_alt : -2081, vx : 34, vy : -29, vz : -2, hdg : 29056}
1556208605.326349 GLOBAL_POSITION_INT {time_boot_ms : 24010656, lat : 535040961, lon : 492224414, alt : 51520, relative_alt : -1913, vx : 39, vy : -20, vz : -3, hdg : 30368}
1556208613.326197 GLOBAL_POSITION_INT {time_boot_ms : 24018656, lat : 535041268, lon : 492224177, alt : 51500, relative_alt : -1931, vx : 40, vy : -20, vz : 0, hdg : 30572}
1556208621.325285 GLOBAL_POSITION_INT {time_boot_ms : 24026656, lat : 535041536, lon : 492223884, alt : 51340, relative_alt : -2099, vx : 35, vy : -26, vz : 2, hdg : 29395}
1556208629.323376 GLOBAL_POSITION_INT {time_boot_ms : 24034656, lat : 535041785, lon : 492223460, alt : 51730, relative_alt : -1706, vx : 26, vy : -38, vz : -3, hdg : 27502}
1556208636.323569 GLOBAL_POSITION_INT {time_boot_ms : 24041656, lat : 535041934, lon : 492223032, alt : 51900, relative_alt : -1538, vx : 16, vy : -42, vz : -2, hdg : 26174}
1556208644.322822 GLOBAL_POSITION_INT {time_boot_ms : 24049656, lat : 535042028, lon : 492222529, alt : 51370, relative_alt : -2067, vx : 10, vy : -42, vz : 5, hdg : 25563}
1556208652.321335 GLOBAL_POSITION_INT {time_boot_ms : 24057656, lat : 535042107, lon : 492222042, alt : 49620, relative_alt : -3819, vx : 10, vy : -44, vz : 15, hdg : 25595}
1556208659.319948 GLOBAL_POSITION_INT {time_boot_ms : 24064656, lat : 535042192, lon : 492221627, alt : 50660, relative_alt : -2776, vx : 13, vy : -41, vz : -7, hdg : 25921}
1556208667.320985 GLOBAL_POSITION_INT {time_boot_ms : 24072656, lat : 535042309, lon : 492221131, alt : 50990, relative_alt : -2449, vx : 16, vy : -41, vz : -2, hdg : 26253}
1556208675.31901 GLOBAL_POSITION_INT {time_boot_ms : 24080656, lat : 535042454, lon : 492220632, alt : 50940, relative_alt : -2493, vx : 19, vy : -41, vz : 0, hdg : 26404}
1556208683.320005 GLOBAL_POSITION_INT {time_boot_ms : 24088656, lat : 535042602, lon : 492220122, alt : 50950, relative_alt : -2481, vx : 18, vy : -40, vz : 1, hdg : 26489}
1556208690.318851 GLOBAL_POSITION_INT {time_boot_ms : 24095656, lat : 535042728, lon : 492219663, alt : 50930, relative_alt : -2507, vx : 19, vy : -43, vz : 0, hdg : 26528}
1556208698.317272 GLOBAL_POSITION_INT {time_boot_ms : 24103656, lat : 535042866, lon : 492219159, alt : 50680, relative_alt : -2750, vx : 19, vy : -38, vz : 3, hdg : 26568}
1556208706.316444 GLOBAL_POSITION_INT {time_boot_ms : 24111655, lat : 535042932, lon : 492218913, alt : 51110, relative_alt : -2325, vx : 0, vy : -9, vz : -2, hdg : 25764}
1556208714.316558 GLOBAL_POSITION_INT {time_boot_ms : 24119656, lat : 535042941, lon : 492218850, alt : 51210, relative_alt : -2222, vx : -2, vy : -2, vz : 1, hdg : 24373}
1556208721.38434 GLOBAL_POSITION_INT {time_boot_ms : 24126655, lat : 535042918, lon : 492218753, alt : 50650, relative_alt : -2784, vx : -5, vy : -38, vz : 4, hdg : 24389}
1556208729.314014 GLOBAL_POSITION_INT {time_boot_ms : 24134655, lat : 535043036, lon : 492218285, alt : 49400, relative_alt : -4035, vx : 31, vy : -34, vz : -2, hdg : 28662}
1556208737.312896 GLOBAL_POSITION_INT {time_boot_ms : 24142655, lat : 535043306, lon : 492218006, alt : 50400, relative_alt : -3031, vx : 43, vy : -9, vz : -5, hdg : 32537}
1556208745.313141 GLOBAL_POSITION_INT {time_boot_ms : 24150655, lat : 535043596, lon : 492217998, alt : 50440, relative_alt : -2991, vx : 41, vy : 11, vz : -1, hdg : 35208}
1556208752.31278 GLOBAL_POSITION_INT {time_boot_ms : 24157655, lat : 535043815, lon : 492218177, alt : 50510, relative_alt : -2923, vx : 36, vy : 25, vz : 0, hdg : 504}
1556208760.311344 GLOBAL_POSITION_INT {time_boot_ms : 24165655, lat : 535044045, lon : 492218524, alt : 50450, relative_alt : -2983, vx : 37, vy : 24, vz : 2, hdg : 407}
1556208768.308206 GLOBAL_POSITION_INT {time_boot_ms : 24173655, lat : 535044320, lon : 492218787, alt : 50600, relative_alt : -2830, vx : 45, vy : 13, vz : 0, hdg : 34859}
1556208775.309309 GLOBAL_POSITION_INT {time_boot_ms : 24180655, lat : 535044602, lon : 492218831, alt : 50920, relative_alt : -2519, vx : 47, vy : 3, vz : -4, hdg : 33647}
1556208783.309732 GLOBAL_POSITION_INT {time_boot_ms : 24188655, lat : 535044822, lon : 492218789, alt : 50750, relative_alt : -2683, vx : 15, vy : -2, vz : 2, hdg : 32685}
1556208791.307929 GLOBAL_POSITION_INT {time_boot_ms : 24196655, lat : 535044920, lon : 492218743, alt : 49910, relative_alt : -3529, vx : 6, vy : -2, vz : 7, hdg : 32008}
1556208799.307224 GLOBAL_POSITION_INT {time_boot_ms : 24204655, lat : 535045013, lon : 492218688, alt : 49540, relative_alt : -3899, vx : 32, vy : -14, vz : -3, hdg : 31987}
1556208806.31505 GLOBAL_POSITION_INT {time_boot_ms : 24211655, lat : 535045318, lon : 492218625, alt : 50200, relative_alt : -3231, vx : 51, vy : 0, vz : -5, hdg : 33245}
1556208814.306493 GLOBAL_POSITION_INT {time_boot_ms : 24219655, lat : 535045646, lon : 492218636, alt : 50280, relative_alt : -3157, vx : 43, vy : 2, vz : 0, hdg : 34037}
1556208822.304304 GLOBAL_POSITION_INT {time_boot_ms : 24227655, lat : 535045954, lon : 492218722, alt : 50570, relative_alt : -2860, vx : 44, vy : 8, vz : -3, hdg : 34289}
1556208830.316396 GLOBAL_POSITION_INT {time_boot_ms : 24235655, lat : 535046273, lon : 492218801, alt : 50490, relative_alt : -2947, vx : 45, vy : 4, vz : 0, hdg : 34123}
1556208837.305598 GLOBAL_POSITION_INT {time_boot_ms : 24242655, lat : 535046544, lon : 492218852, alt : 50340, relative_alt : -3098, vx : 44, vy : 2, vz : 1, hdg : 33909}
1556208845.298658 GLOBAL_POSITION_INT {time_boot_ms : 24250655, lat : 535046865, lon : 492218887, alt : 50580, relative_alt : -2850, vx : 44, vy : 1, vz : 0, hdg : 33606}
1556208853.302266 GLOBAL_POSITION_INT {time_boot_ms : 24258655, lat : 535047190, lon : 492218895, alt : 51050, relative_alt : -2383, vx : 44, vy : 0, vz : -1, hdg : 33373}
1556208861.30038 GLOBAL_POSITION_INT {time_boot_ms : 24266655, lat : 535047515, lon : 492218905, alt : 50570, relative_alt : -2861, vx : 46, vy : 1, vz : 3, hdg : 33217}
1556208868.299363 GLOBAL_POSITION_INT {time_boot_ms : 24273655, lat : 535047802, lon : 492218898, alt : 49120, relative_alt : -4311, vx : 43, vy : 0, vz : 4, hdg : 33223}
1556208876.311756 GLOBAL_POSITION_INT {time_boot_ms : 24281655, lat : 535048124, lon : 492218897, alt : 50210, relative_alt : -3224, vx : 43, vy : 1, vz : -5, hdg : 33388}
1556208884.29749 GLOBAL_POSITION_INT {time_boot_ms : 24289655, lat : 535048448, lon : 492218924, alt : 50470, relative_alt : -2961, vx : 44, vy : 1, vz : -2, hdg : 33421}
1556208892.297295 GLOBAL_POSITION_INT {time_boot_ms : 24297655, lat : 535048771, lon : 492218957, alt : 50700, relative_alt : -2732, vx : 44, vy : 2, vz : -1, hdg : 33363}
1556208899.305381 GLOBAL_POSITION_INT {time_boot_ms : 24304655, lat : 535049050, lon : 492218983, alt : 50550, relative_alt : -2885, vx : 46, vy : 1, vz : 0, hdg : 33360}
1556208907.295124 GLOBAL_POSITION_INT {time_boot_ms : 24312655, lat : 535049293, lon : 492219003, alt : 50710, relative_alt : -2727, vx : 18, vy : 0, vz : 0, hdg : 33072}
1556208915.295098 GLOBAL_POSITION_INT {time_boot_ms : 24320655, lat : 535049404, lon : 492219010, alt : 51000, relative_alt : -2435, vx : 10, vy : 0, vz : -1, hdg : 32597}
1556208922.306261 GLOBAL_POSITION_INT {time_boot_ms : 24327655, lat : 535049462, lon : 492219014, alt : 50830, relative_alt : -2604, vx : 13, vy : -5, vz : 3, hdg : 32267}
1556208930.293556 GLOBAL_POSITION_INT {time_boot_ms : 24335655, lat : 535049780, lon : 492218987, alt : 49880, relative_alt : -3558, vx : 49, vy : 1, vz : 11, hdg : 33279}
1556208938.291638 GLOBAL_POSITION_INT {time_boot_ms : 24343655, lat : 535050113, lon : 492219010, alt : 49720, relative_alt : -3714, vx : 45, vy : 2, vz : -4, hdg : 33677}
1556208946.293018 GLOBAL_POSITION_INT {time_boot_ms : 24351655, lat : 535050429, lon : 492219066, alt : 50150, relative_alt : -3283, vx : 44, vy : 5, vz : 0, hdg : 33890}
1556208953.291227 GLOBAL_POSITION_INT {time_boot_ms : 24358655, lat : 535050703, lon : 492219124, alt : 50420, relative_alt : -3019, vx : 45, vy : 4, vz : -2, hdg : 33879}
1556208961.373561 GLOBAL_POSITION_INT {time_boot_ms : 24366655, lat : 535051023, lon : 492219185, alt : 50400, relative_alt : -3035, vx : 43, vy : 2, vz : 2, hdg : 33672}
1556208969.290081 GLOBAL_POSITION_INT {time_boot_ms : 24374655, lat : 535051352, lon : 492219217, alt : 50430, relative_alt : -3001, vx : 45, vy : 1, vz : 0, hdg : 33451}
1556208977.288812 GLOBAL_POSITION_INT {time_boot_ms : 24382655, lat : 535051674, lon : 492219220, alt : 50510, relative_alt : -2922, vx : 44, vy : 0, vz : 2, hdg : 33296}
1556208984.287716 GLOBAL_POSITION_INT {time_boot_ms : 24389655, lat : 535051952, lon : 492219228, alt : 50860, relative_alt : -2570, vx : 43, vy : 0, vz : -1, hdg : 33327}
1556208992.287741 GLOBAL_POSITION_INT {time_boot_ms : 24397655, lat : 535052284, lon : 492219238, alt : 50370, relative_alt : -3065, vx : 46, vy : 3, vz : 1, hdg : 33365}
1556209000.287177 GLOBAL_POSITION_INT {time_boot_ms : 24405655, lat : 535052601, lon : 492219254, alt : 48920, relative_alt : -4510, vx : 45, vy : 2, vz : 4, hdg : 33405}
1556209008.284611 GLOBAL_POSITION_INT {time_boot_ms : 24413655, lat : 535052926, lon : 492219294, alt : 49990, relative_alt : -3440, vx : 45, vy : 2, vz : -3, hdg : 33324}
